date,cumulative_etf_flow
2020-02-24,2856946044.268162
2020-02-25,2798348589.101539
2020-02-26,2670021228.227616
2020-02-27,2592217929.6513386
2020-02-28,2563007688.1802764
2020-02-29,2559819496.957064
2020-03-01,2524466314.3989215
2020-03-02,2574394323.954212
2020-03-03,2622684692.281686
2020-03-04,2619265520.1440682
2020-03-05,2699936330.3213873
2020-03-06,2728818102.7696443
2020-03-07,2718397281.6608224
2020-03-08,2581583808.240721
2020-03-09,2381637172.393649
2020-03-10,2394451352.399964
2020-03-11,2367128964.517584
2020-03-12,2039342083.3260992
2020-03-13,1612933286.3389268
2020-03-14,1635693276.4837317
2020-03-15,1604528399.230661
2020-03-16,1529887235.4903045
2020-03-17,1586048654.5229166
2020-03-18,1580748293.9872704
2020-03-19,1722725560.7885406
2020-03-20,1928131907.9343169
2020-03-21,1876681397.2938614
2020-03-22,1869437441.0348065
2020-03-23,1849672541.0523036
2020-03-24,2016318036.1682363
2020-03-25,2029583266.3813653
2020-03-26,2032261646.6871276
2020-03-27,2038855870.6323326
2020-03-28,1905502910.3964016
2020-03-29,1869656309.413557
2020-03-30,1904428413.1614435
2020-03-31,1964592372.4708881
2020-04-01,1923557672.4384775
2020-04-02,2041887157.5828767
2020-04-03,2076852059.0992808
2020-04-04,2062759036.0245569
2020-04-05,2071815582.6010485
2020-04-06,2151055706.907895
2020-04-07,2226771457.375673
2020-04-08,2217820601.967578
2020-04-09,2221983207.872841
2020-04-10,2148833503.7892613
2020-04-11,2108109584.1788757
2020-04-12,2132670527.3854933
2020-04-13,2075713380.093887
2020-04-14,2111530708.0897932
2020-04-15,2090056558.6652133
2020-04-16,2116105703.6646736
2020-04-17,2176632687.830203
2020-04-18,2203581220.9938293
2020-04-19,2217122746.6363587
2020-04-20,2180922220.6473565
2020-04-21,2129916697.5049098
2020-04-22,2172063543.6896567
2020-04-23,2258612721.9533033
2020-04-24,2357502925.873807
2020-04-25,2368379200.192181
2020-04-26,2381547873.04078
2020-04-27,2419644855.5483413
2020-04-28,2458586155.3708615
2020-04-29,2653527414.536198
2020-04-30,2875611328.1951303
2020-05-01,2861972516.4783597
2020-05-02,2891002636.1499867
2020-05-03,2925194788.6885285
2020-05-04,2883088094.9974318
2020-05-05,2923081036.415913
2020-05-06,3024795768.5823092
2020-05-07,3132168974.395493
2020-05-08,3310053048.6033645
2020-05-09,3254633718.4599466
2020-05-10,2922718105.208386
2020-05-11,2929029596.011764
2020-05-12,2970759331.4779873
2020-05-13,3100626033.6752224
2020-05-14,3277398161.317901
2020-05-15,3298425067.975171
2020-05-16,3257523553.9055934
2020-05-17,3327780064.746143
2020-05-18,3381858491.761433
2020-05-19,3396774259.3306046
2020-05-20,3403950414.6443796
2020-05-21,3280421353.0114555
2020-05-22,3222524516.975566
2020-05-23,3251101038.321178
2020-05-24,3222695664.747559
2020-05-25,3114102787.0224566
2020-05-26,3128234810.726316
2020-05-27,3197288795.4242077
2020-05-28,3313437585.0607395
2020-05-29,3379727321.059835
2020-05-30,3397454277.5396824
2020-05-31,3414770823.9595456
2020-06-01,3443541508.878776
2020-06-02,3553030908.697181
2020-06-03,3461858642.583237
2020-06-04,3523540104.4580455
2020-06-05,3547492286.4773903
2020-06-06,3512408528.8819942
2020-06-07,3505998634.665137
2020-06-08,3551359518.8371534
2020-06-09,3549234581.9960938
2020-06-10,3581923119.74905
2020-06-11,3537413961.671062
2020-06-12,3451249903.1830063
2020-06-13,3458727670.9088044
2020-06-14,3452484920.3112607
2020-06-15,3399349794.431633
2020-06-16,3486045700.663225
2020-06-17,3491085620.63452
2020-06-18,3498439610.058956
2020-06-19,3511653349.955058
2020-06-20,3500832732.6690254
2020-06-21,3519949838.3351846
2020-06-22,3568547460.969244
2020-06-23,3733903035.3537335
2020-06-24,3661925099.272124
2020-06-25,3581069840.502857
2020-06-26,3563332186.2896404
2020-06-27,3535504679.742192
2020-06-28,3515872035.1853704
2020-06-29,3537198507.1162405
2020-06-30,3547657213.5336146
2020-07-01,3561236628.848027
2020-07-02,3556251569.085636
2020-07-03,3525649266.003031
2020-07-04,3526137485.9173946
2020-07-05,3516009629.1909285
2020-07-06,3567995266.7383814
2020-07-07,3591074340.493898
2020-07-08,3617836361.1767673
2020-07-09,3615289434.993973
2020-07-10,3564327736.3855543
2020-07-11,3579192373.9855757
2020-07-12,3583043167.9731746
2020-07-13,3594849578.1302757
2020-07-14,3571593026.3476253
2020-07-15,3573061632.289076
2020-07-16,3540613089.8327103
2020-07-17,3545443816.557605
2020-07-18,3553444959.374925
2020-07-19,3544291636.546965
2020-07-20,3554400102.650168
2020-07-21,3606641938.0420365
2020-07-22,3629594620.2117047
2020-07-23,3713454680.724582
2020-07-24,3724471458.8975563
2020-07-25,3747927202.4280186
2020-07-26,3827766974.069527
2020-07-27,4067855394.7219586
2020-07-28,4293510208.9578977
2020-07-29,4341223857.739292
2020-07-30,4328513346.515303
2020-07-31,4401689773.022072
2020-08-01,4559187608.659658
2020-08-02,4459103963.092384
2020-08-03,4436072234.203141
2020-08-04,4447027033.112077
2020-08-05,4530299196.98006
2020-08-06,4645231745.871024
2020-08-07,4656823183.185451
2020-08-08,4640596704.873532
2020-08-09,4636021563.00645
2020-08-10,4767802033.760543
2020-08-11,4686756732.380017
2020-08-12,4636582807.58411
2020-08-13,4676938581.145232
2020-08-14,4834314111.314664
2020-08-15,4881553870.92498
2020-08-16,4875442335.499036
2020-08-17,4951041466.464422
2020-08-18,5011934139.015257
2020-08-19,4873429868.568501
2020-08-20,4863585815.558995
2020-08-21,4860053384.027789
2020-08-22,4780714442.420512
2020-08-23,4805944198.325102
2020-08-24,4851060396.047976
2020-08-25,4774313969.875308
2020-08-26,4769679002.505577
2020-08-27,4750337309.087833
2020-08-28,4786407358.741774
2020-08-29,4815907344.914765
2020-08-30,4856083740.322752
2020-08-31,4923363875.981701
2020-09-01,5008546157.443584
2020-09-02,4933266547.192826
2020-09-03,4712772239.094933
2020-09-04,4446391979.121212
2020-09-05,4395464846.538926
2020-09-06,4362374227.876317
2020-09-07,4340559261.379212
2020-09-08,4342987279.163451
2020-09-09,4353935142.559741
2020-09-10,4428265104.034306
2020-09-11,4415858335.0175905
2020-09-12,4446267343.614591
2020-09-13,4458789926.62716
2020-09-14,4501870697.709211
2020-09-15,4617479283.653974
2020-09-16,4670601480.172827
2020-09-17,4672602632.422144
2020-09-18,4686930870.504317
2020-09-19,4724092064.572019
2020-09-20,4687692308.809544
2020-09-21,4586891451.867388
2020-09-22,4492916246.530183
2020-09-23,4550147964.331604
2020-09-24,4653225903.174519
2020-09-25,4759376008.21658
2020-09-26,4779598235.159277
2020-09-27,4780087410.974058
2020-09-28,4849724384.15838
2020-09-29,4786929896.776277
2020-09-30,4790897462.212805
2020-10-01,4797431697.299677
2020-10-02,4695961374.293916
2020-10-03,4704541550.816954
2020-10-04,4728080125.026279
2020-10-05,4771958818.99927
2020-10-06,4772106776.338239
2020-10-07,4734815652.737716
2020-10-08,4782183099.227792
2020-10-09,4892193344.711742
2020-10-10,5044964013.929878
2020-10-11,5061782719.720424
2020-10-12,5096740737.120428
2020-10-13,5103720285.247386
2020-10-14,5084697918.272817
2020-10-15,5165643595.903938
2020-10-16,5246418586.95982
2020-10-17,5235604547.162832
2020-10-18,5272212278.473602
2020-10-19,5340661367.966597
2020-10-20,5462559928.437969
2020-10-21,5733746369.972365
2020-10-22,5971075205.891491
2020-10-23,5987406362.289397
2020-10-24,6029568593.674988
2020-10-25,6044954966.863422
2020-10-26,6110882238.305112
2020-10-27,6243599592.248244
2020-10-28,6366044984.367719
2020-10-29,6313110502.591523
2020-10-30,6432355048.38673
2020-10-31,6575570399.059451
2020-11-01,6587724192.86956
2020-11-02,6536849691.225624
2020-11-03,6552377535.657944
2020-11-04,6695511762.420492
2020-11-05,7199147359.013837
2020-11-06,7645520184.910036
2020-11-07,7545653807.520239
2020-11-08,7460453335.746794
2020-11-09,7635010101.0804615
2020-11-10,7627848879.145633
2020-11-11,7748609049.277998
2020-11-12,7942782742.726925
2020-11-13,8247754596.844463
2020-11-14,8122818649.9297695
2020-11-15,8104355636.604125
2020-11-16,8332388028.0154705
2020-11-17,8789497052.668394
2020-11-18,9213009640.686977
2020-11-19,9205287487.4631
2020-11-20,9644718269.340689
2020-11-21,9849543846.033104
2020-11-22,9685651084.622585
2020-11-23,9711328757.225563
2020-11-24,9927601462.275917
2020-11-25,10136266236.167757
2020-11-26,9284758515.021574
2020-11-27,9081368794.905249
2020-11-28,9242032384.816648
2020-11-29,9600989143.022987
2020-11-30,10104863550.30141
2020-12-01,10347760742.10788
